,anonID,success
3049,OCNP9945,1.0
3050,SXXR2561,1.0
3051,LZQR2633,1.0
3052,EWAY5446,1.0
3053,QGPK6383,1.0
3054,DPLO7653,1.0
3055,QJUB4516,1.0
3056,SYVW3660,1.0
3057,RACK6649,1.0
3058,JQFU6961,1.0
3059,ZRTK4565,1.0
3060,HHZO6615,1.0
3061,ICSI3024,1.0
3062,ZKCF6129,1.0
3063,SKHW9722,1.0
3064,CSOH2580,1.0
3065,KIEB7141,1.0
3066,JLFI5641,1.0
3067,EMKE4070,1.0
3068,ULKY5282,1.0
3069,XLNT1868,1.0
3070,BPBC2200,1.0
3071,CENH6958,1.0
3072,VTKR7863,1.0
3073,FMAE3217,1.0
3074,CTXD1888,1.0
3075,NDCV9721,1.0
3076,DKAC8256,1.0
3077,PSFQ9559,1.0
3078,EJVO8727,1.0
3079,TVDB5416,1.0
3080,KCKX4032,1.0
3081,PWBC3305,1.0
3082,CFLS7449,1.0
3083,MQUQ7269,1.0
3084,MCOE2980,1.0
3085,ESMF9133,1.0
3086,ZXIJ7071,1.0
3087,ZYSI8406,1.0
3088,QPNJ1480,1.0
3089,CUSJ3627,1.0
3090,YYXY3406,1.0
3091,UNOH4739,1.0
3092,ERVD3841,1.0
3093,ZWJH9019,1.0
3094,CFVW1351,1.0
3095,OKKB5132,1.0
3096,BRET5592,1.0
3097,ZVKQ1260,1.0
3098,ZLVH1964,1.0
3099,XNMY4676,1.0
3100,PROB1005,1.0
3101,PQHL6654,1.0
3102,RPIR2760,1.0
3103,JNTR9791,1.0
3104,KFES1712,1.0
3105,XCCG3317,1.0
3106,BKOT1259,1.0
3107,LGFG8943,1.0
3108,FPWE2113,1.0
3109,FGTU3743,1.0
3110,TJUZ3720,1.0
3111,ESEX9268,1.0
3112,WQMO5725,1.0
3113,QKQS3157,1.0
3114,WCVS9034,1.0
3115,JQBD2586,1.0
3116,QBVM7743,1.0
3117,HFAL7779,1.0
3118,IVUH3709,1.0
3119,KNBU8539,1.0
3120,IMUK4337,1.0
3121,XTLX1913,1.0
3122,SGYE4938,1.0
3123,UZTX1617,1.0
3124,IEJG8320,1.0
3125,VJOH7650,1.0
3126,XBXK7777,1.0
3127,TDJL3189,1.0
3128,VOFX2674,1.0
3129,DIOD1697,1.0
3130,FLNS7813,1.0
3131,BAJX6048,1.0
3132,MUCU1605,1.0
3133,NCUU5140,1.0
3134,NXKE3282,1.0
3135,LQUU9815,1.0
3136,XLZB5462,1.0
3137,QNQB6724,1.0
3138,QRPI2013,1.0
3139,ZZMU6482,1.0
3140,UKAS8943,1.0
3141,RKXK7831,1.0
3142,QKXY7556,1.0
3143,IHGN4901,1.0
3144,ZNCF6003,1.0
3145,IJKW5470,1.0
3146,IRMN7371,1.0
3147,NIGU1265,1.0
3148,TZTR3506,1.0
3149,QCUA3944,1.0
3150,XTTK5985,1.0
3151,XFDA5003,1.0
3152,UNFT5528,1.0
3153,TAWW7686,1.0
3154,SFSD8742,1.0
3155,XPAW3465,1.0
3156,GYJG5282,1.0
3157,NUJF2742,1.0
3158,IGGX7803,1.0
3159,GFOI4462,1.0
3160,LNDU2947,1.0
3161,PHRG7530,1.0
3162,KJVU1187,1.0
3163,BTXN2209,1.0
3164,LNZM7827,1.0
3165,SAQA7714,1.0
3166,PVSQ2400,1.0
3167,LWYC5435,1.0
3168,XDNU9750,1.0
3169,LUHA2821,1.0
3170,HOPI4730,1.0
3171,YCSC1406,1.0
3172,ZCKR7159,1.0
3173,FRKU7303,1.0
3174,OZMJ7476,1.0
3175,RAXE8087,1.0
3176,ZKRI7680,1.0
3177,ZNMD6768,1.0
3178,PMSW4217,1.0
3179,ORZG9259,1.0
3180,NYYR8654,1.0
3181,AUXB6666,1.0
3182,LAPD9033,1.0
3183,ZMUZ6173,1.0
3184,HQSO6643,1.0
3185,NAWX1709,1.0
3186,YTHU1960,1.0
3187,FRHZ2846,1.0
3188,UPHA1056,1.0
3189,AVTO5870,1.0
3190,MDDT4173,1.0
3191,NUDK6042,1.0
3192,HUMG2004,1.0
3193,ZIOV9351,1.0
3194,SVNF3031,1.0
3195,ZENF8336,1.0
3196,LAAU6803,1.0
3197,JUAX7358,1.0
3198,IIOD4965,1.0
3199,TYQU1564,1.0
3200,YRBB8339,1.0
3201,YMVO1555,1.0
3202,VDOH4657,1.0
3203,XZMN7155,1.0
3204,TUCO9900,1.0
3205,RBRF4912,1.0
3206,VVNP1536,1.0
3207,HWUW5026,1.0
3208,YTJS9598,1.0
3209,RTQM5579,1.0
3210,ZRAE5835,1.0
3211,DHNQ2328,1.0
3212,TAEJ8999,1.0
3213,SRVM3112,1.0
3214,RBGU1782,1.0
3215,XXCE9561,1.0
3216,VBQK9226,1.0
3217,DPQA9334,1.0
3218,OGCY5699,1.0
3219,VRDT2178,1.0
3220,TSAX4186,1.0
3221,HFJX4124,1.0
3222,BSVQ5352,1.0
3223,UFYP6888,1.0
3224,MLMS9706,1.0
3225,IESZ3745,1.0
3226,IIDK1811,1.0
3227,PSSK2714,1.0
3228,FSEU4611,1.0
3229,DZZA2131,1.0
3230,RPRR3518,1.0
3231,XWPF3708,1.0
3232,ELUD5348,1.0
3233,UWOQ3862,1.0
3234,LNTQ5398,1.0
3235,UYWG7282,1.0
3236,DLXP9869,1.0
3237,XOUK4574,1.0
3238,WORI7186,1.0
3239,YJOU2453,1.0
3240,HMGZ3571,1.0
3241,YYIE4835,1.0
3242,WJHP8765,1.0
3243,IFEP7033,1.0
3244,NMJJ5511,1.0
3245,XMKT4768,1.0
3246,VRIP1793,1.0
3247,JRCF3382,1.0
3248,MLVZ8286,1.0
3249,CTON3790,1.0
3250,GNML6167,1.0
3251,RNBD5318,1.0
3252,CZRB9203,1.0
3253,NGAN3471,1.0
3254,ZZIG3657,1.0
3255,VECC2121,1.0
3256,LVEZ5566,1.0
3257,ZGCO9856,1.0
3258,KANB3705,1.0
3259,JPWV7707,1.0
3260,NJDS8535,1.0
3261,AGJF1782,1.0
3262,PVZK4673,1.0
3263,KEUO5317,1.0
3264,GFBW1247,1.0
3265,OQEV5140,1.0
3266,YRWO3694,1.0
3267,ZMDO7181,1.0
3268,ZOEB1790,1.0
3269,WSCX8202,1.0
3270,UKTI4889,1.0
3271,JTXX8948,1.0
3272,URIW5205,1.0
3273,ZERL7442,1.0
3274,CWEM6266,1.0
3275,PJTY6478,1.0
3276,PMHW6791,1.0
3277,CMSI1257,1.0
3278,DNUR5781,1.0
3279,QFNI3527,1.0
3280,BHYI2816,1.0
3281,AYMG7454,1.0
3282,WQBL5340,1.0
3283,DVUV2099,1.0
3284,SQWL9277,1.0
3285,FJWO5871,1.0
3286,KDIY7960,1.0
3287,WVZH9813,1.0
3288,AQOW3044,1.0
3289,LMVL7669,1.0
3290,AFNM7485,1.0
3291,HTDV5228,1.0
3292,XWKD5838,1.0
3293,TIXI6305,1.0
3294,FJND7220,1.0
3295,OLUN3461,1.0
3296,JVGD7623,1.0
3297,XLMS4088,1.0
3298,KXAJ2513,1.0
3299,RMFL9861,1.0
3300,SOEQ4306,1.0
3301,BZEV5914,1.0
3302,LCCS2356,1.0
3303,IINV4266,1.0
3304,TDOW5601,1.0
3305,FVEX4800,1.0
3306,GIPK1779,1.0
3307,GNQW4239,1.0
3308,MOYM1425,1.0
3309,YTXH3401,1.0
3310,GEDS2146,1.0
3311,LHVD5891,1.0
3312,JFYA1975,1.0
3313,RZOU2860,1.0
3314,UWJZ4938,1.0
3315,MHBD7166,1.0
3316,MIQX7928,1.0
3317,KFLN2144,1.0
3318,EVLA3458,1.0
3319,PYOJ7319,1.0
3320,CKNW7031,1.0
3321,JCHM2278,1.0
3322,PFWM1296,1.0
3323,SLRC8209,1.0
3324,VILH1012,1.0
3325,ZUGD1043,1.0
3326,RYKY9327,1.0
3327,NRFB2071,1.0
3328,YTFN8653,1.0
3329,VHKX3985,1.0
3330,DCSF8195,1.0
3331,LCSJ9363,1.0
3332,RLRR3014,1.0
3333,SWBL4595,1.0
3334,NVNN3276,1.0
3335,QFDR8773,1.0
3336,LQKW2602,1.0
3337,ANPK3591,1.0
3338,UKTF3196,1.0
3339,WYKJ9866,1.0
3340,TYMG4374,1.0
3341,IMPT9604,1.0
3342,LRYA4117,1.0
3343,TEHD9964,1.0
3344,TOWW5201,1.0
3345,KZIJ7798,1.0
3346,WOUA1728,1.0
3347,EXNQ1504,1.0
3348,RJBT2938,1.0
3349,LQNY9487,1.0
3350,MWHA2240,1.0
3351,BGZA9536,1.0
3352,NUND2918,1.0
3353,HUIF6034,1.0
3354,FKDR6233,1.0
3355,PBCP4881,1.0
3356,FRMC5324,1.0
3357,TZZC8996,1.0
3358,JVRQ6801,1.0
3359,BRXZ2350,1.0
3360,AFAP5108,1.0
3361,MBHF2646,1.0
3362,LFYF7124,1.0
3363,FKVY3337,1.0
3364,RDEX1950,1.0
3365,ARQI8113,1.0
3366,NSSG2547,1.0
3367,XHJM1920,1.0
3368,ANPM6247,0.0
3369,AILX1438,1.0
3370,BIXD5352,1.0
3371,TSWA3078,1.0
3372,ZTQI4898,1.0
3373,YYHJ4077,1.0
3374,CLVU2173,1.0
3375,GDZA5673,1.0
3376,OHMZ2399,1.0
3377,PGPB7175,1.0
3378,ZLKR1660,1.0
3379,TPVA9548,1.0
3380,THSA7074,1.0
3381,ZKND3902,1.0
3382,KWCB4329,1.0
3383,FLFK2250,1.0
3384,IJAI9649,1.0
3385,QHTF4403,1.0
3386,FWBP6555,0.0
3387,CRJI7413,1.0
3388,MEET5252,1.0
3389,IIRA4219,1.0
3390,URKT3000,1.0
3391,NRMW7798,1.0
3392,MTML3188,1.0
3393,KRQM9847,1.0
3394,USFD7806,1.0
3395,ZGXY6953,1.0
3396,LDRL3348,1.0
3397,NOGG4661,1.0
3398,QTBM8290,1.0
3399,WEER7660,1.0
3400,GBUC4254,1.0
3401,VCFT2195,1.0
3402,CKMY8784,1.0
3403,XDBR4978,1.0
3404,RKZN2775,1.0
3405,KKJS5038,1.0
3406,YUWK5537,1.0
3407,JNGT9662,1.0
3408,DDZZ5645,0.0
3409,GUDF7498,1.0
3410,TSUF7354,1.0
3411,DFVL4837,1.0
3412,DFXQ5407,1.0
3413,DBHT2577,1.0
3414,SOEY8242,1.0
3415,ZXCC8091,1.0
3416,CEBJ9795,1.0
3417,MJIC9362,1.0
3418,YLMP3520,1.0
3419,TFXO5622,1.0
3420,BYCL6356,1.0
3421,WEVS5043,1.0
3422,GNRY6384,1.0
3423,KKFH3476,1.0
3424,WGEB5860,1.0
3425,NDCM1692,1.0
3426,YWNG4214,1.0
3427,WKSX9830,1.0
3428,WCRY5783,1.0
3429,TOXO9683,1.0
3430,WKUE2481,1.0
3431,WVFU4744,1.0
3432,IDSX5821,1.0
3433,KHLR1407,1.0
3434,TQOE6409,1.0
3435,QWVH7980,1.0
3436,FQHY9302,1.0
3437,SRRC4590,1.0
3438,XZRK3433,1.0
3439,VPRA9643,0.0
3440,WNVN6467,1.0
3441,FICY1618,1.0
3442,FAHQ9205,1.0
3443,TYXI8660,1.0
3444,MIDN5506,1.0
3445,YFQQ1739,1.0
3446,JTGF9769,1.0
3447,BDNH2576,1.0
3448,BUPM4003,1.0
3449,RXDI2260,1.0
3450,HPDW2781,1.0
3451,JIAP7410,1.0
3452,RZAW9344,1.0
3453,UQSQ1634,1.0
3454,ONLZ5267,1.0
3455,ESZZ4032,1.0
3456,SHQU7225,1.0
3457,VKXH7257,1.0
3458,VFSS5729,1.0
3459,TLZA5533,1.0
3460,KAEX6064,1.0
3461,QRDB8903,1.0
3462,GWZN2055,1.0
3463,ORUR1244,1.0
3464,EIOP1115,1.0
3465,YKPM8889,1.0
3466,QXJG5028,1.0
3467,DAXT8255,1.0
3468,BTWE3452,1.0
3469,UNAH3013,1.0
3470,DHGZ7696,1.0
3471,QUWT7409,1.0
3472,LAAX9866,1.0
3473,WSJE2356,1.0
3474,MRXT1445,1.0
3475,QXNK5100,1.0
3476,LSFH9569,1.0
3477,KPHR9260,1.0
3478,EXXK5899,1.0
3479,FJJV2193,1.0
3480,RVPI4611,1.0
3481,WHVO6228,1.0
3482,VOCS3002,1.0
3483,LXCN4679,1.0
3484,YUGY8146,1.0
3485,MMGW7910,1.0
3486,SPJT4300,1.0
3487,ORKM1346,1.0
3488,VTZF4663,1.0
3489,PVIF2121,1.0
3490,RKRW4307,1.0
3491,QNEL8805,1.0
3492,SKEK3270,1.0
3493,TELF7246,1.0
3494,LAUG3731,1.0
3495,URXM6868,1.0
3496,BJWM5893,1.0
3497,IOCW4495,1.0
3498,POOI1072,1.0
3499,FSMG5034,1.0
3500,TBFC3755,1.0
3501,LTSJ2767,1.0
3502,WVQX9674,1.0
3503,FWQD2361,1.0
3504,HVFW6922,1.0
3505,UEFJ2737,1.0
3506,GCGQ9308,1.0
3507,ZQDZ1069,1.0
3508,MNIZ3674,1.0
3509,BNJZ9418,1.0
3510,WPIR8009,1.0
3511,XZEV3054,1.0
3512,NNCJ9630,1.0
3513,TORP2612,1.0
3514,ZMKV9266,1.0
3515,XRSP5077,1.0
3516,UXIX9007,1.0
3517,AKYN3422,1.0
3518,PLVZ5574,1.0
3519,FSLG3309,1.0
3520,ROSW6845,1.0
3521,RMKK4209,1.0
3522,KTLF8397,1.0
3523,NLZB7928,1.0
3524,HSTX3122,1.0
3525,SZQN1571,1.0
3526,RKTL6523,1.0
3527,SGIY8629,1.0
3528,BNBE7459,1.0
3529,QYAS8966,1.0
3530,XYOB2979,1.0
3531,RKQK8268,1.0
3532,KKWW9225,1.0
3533,ZQER8741,1.0
3534,GZVO5741,1.0
3535,FMFW8376,1.0
3536,PBNH3176,1.0
3537,HIIL2447,1.0
3538,XUIK7845,1.0
3539,HLUE4002,1.0
3540,GQHB4191,1.0
3541,LAFP9040,1.0
3542,GXJD2020,1.0
3543,RAMM3982,1.0
3544,PJTJ8790,1.0
3545,KAVA1884,1.0
3546,HXVT9313,1.0
3547,QNAA9137,1.0
3548,KSQB6398,1.0
3549,SHCB6192,1.0
3550,XEVS4177,1.0
3551,BHRO6393,1.0
3552,EGYT2414,1.0
3553,IBEZ7130,1.0
3554,FXYX2165,1.0
3555,PQUV9498,1.0
3556,ZYOM8696,1.0
3557,NHQE7952,1.0
3558,KIYD8115,1.0
3559,WNSL7003,1.0
3560,QIQW9033,1.0
3561,LAUY2927,1.0
3562,VPPJ5355,1.0
3563,DOKV4495,1.0
3564,SPIE5042,1.0
3565,MMZP9374,1.0
3566,MAYI8186,1.0
3567,PKXS4135,1.0
3568,VRVS3842,1.0
3569,STXB2042,1.0
3570,PAWH3617,1.0
3571,XLDO7348,1.0
3572,KPJL5725,1.0
3573,WGMD8673,1.0
3574,UUVV3824,1.0
3575,MOIT4811,1.0
3576,JSFU9014,1.0
3577,YYZJ3129,1.0
3578,QIVB7533,1.0
3579,VNDG6326,1.0
3580,KJED9093,1.0
3581,IPKL2487,1.0
3582,HIEN4383,1.0
3583,EHXL8409,1.0
3584,YKOZ2964,1.0
3585,KQML3286,1.0
3586,UUWK7379,1.0
3587,WABX4337,1.0
3588,QEVN9072,1.0
3589,RDOE1111,1.0
3590,FQWW7551,1.0
3591,KZMK7406,1.0
3592,CTVI2816,1.0
3593,ORME9267,1.0
3594,QCLV5531,1.0
3595,RXNG3730,1.0
3596,SCLA5673,1.0
3597,LSKI4012,1.0
3598,VQQC6951,1.0
3599,WCTI9063,1.0
3600,FQBA2347,1.0
3601,XLXJ9512,1.0
3602,VXLN2862,1.0
3603,QXNQ3133,1.0
3604,PXKN4342,1.0
3605,EOYY7695,1.0
3606,WEZK9487,1.0
3607,XJNO5206,1.0
3608,JOLX1537,1.0
3609,DQWG4364,1.0
3610,AQWJ4552,1.0
3611,PJRF7559,1.0
3612,QOHH2466,1.0
3613,YEVZ2974,1.0
3614,FJZA6701,1.0
3615,GLLD5510,1.0
3616,HTZR5341,1.0
3617,KAEH1420,1.0
3618,XIMS1248,1.0
3619,XJCP8513,1.0
3620,BEXX1294,1.0
3621,LWIX6232,1.0
3622,ASNQ6643,1.0
3623,HPXY5981,1.0
3624,RGSR7165,1.0
3625,XFPH4461,1.0
3626,VJWV1401,1.0
3627,LIEM9132,1.0
3628,VSPK3299,1.0
3629,QGJW7485,1.0
3630,AOXW7080,1.0
3631,CMPQ6902,1.0
3632,TEWZ6139,1.0
3633,OZJI2735,1.0
3634,NPWP1018,1.0
3635,KMIV5534,1.0
3636,XWWH7559,1.0
3637,MGNN9265,1.0
3638,XVJL2935,1.0
3639,PIYN3371,1.0
3640,WYQB3543,1.0
3641,DBSN2913,1.0
3642,CWDD9933,1.0
3643,OFBD7696,1.0
3644,NMFY8589,1.0
3645,ZBAN3275,1.0
3646,TECX2624,1.0
3647,OLCV4539,1.0
3648,IBXQ4917,1.0
3649,YZQM3389,1.0
3650,VNRB3372,1.0
3651,RIDK8593,1.0
3652,NDXO4730,1.0
3653,DOLH5375,1.0
3654,DGYE9074,1.0
3655,MPSQ7132,1.0
3656,FTVP8899,1.0
3657,MJOQ6636,1.0
3658,NCYZ9401,1.0
3659,KTGE2632,1.0
3660,ORSP9167,1.0
3661,JHIF9688,1.0
3662,GTOU4857,1.0
3663,UQSB5572,1.0
3664,AUXK4412,1.0
3665,ZXHX4301,1.0
3666,SORJ6316,1.0
3667,DFQD7633,1.0
3668,TFQN8080,1.0
3669,FCTW4927,1.0
3670,MOEG6326,1.0
3671,XOWJ4987,1.0
3672,KXNV1644,1.0
3673,ZNUF7653,1.0
3674,QEZC6502,1.0
3675,OLGQ4724,1.0
3676,SJQF9159,1.0
3677,AKNJ2441,1.0
3678,LGRY1026,1.0
3679,LEBU2423,1.0
3680,LLJU8271,1.0
3681,YPQW6070,1.0
3682,VXKT9866,1.0
3683,OCFW2119,1.0
3684,NOJA5758,1.0
3685,SZIE3875,1.0
3686,HCSH1505,1.0
3687,TOIH7123,1.0
3688,FCLM9974,1.0
3689,DDLJ7841,1.0
3690,FXGS8975,1.0
3691,DXQO2949,1.0
3692,IQKP9818,1.0
3693,HIYF7850,1.0
3694,NPZQ6797,1.0
3695,FGEO6569,1.0
3696,JKYI4675,1.0
3697,MNNW4101,1.0
3698,HNEY5787,1.0
3699,MHOT2020,1.0
3700,FVGT3848,1.0
3701,AXND8629,1.0
3702,HSYN9129,1.0
3703,JTEX9752,1.0
3704,PPTG6473,1.0
3705,UYAR2873,1.0
3706,UEMR1289,1.0
3707,WPVH6318,1.0
3708,ACMB5920,1.0
3709,XPVX5997,1.0
3710,NLIK3832,1.0
3711,UQAK3342,1.0
3712,WZUI7468,1.0
3713,TBRA1904,1.0
3714,DKNK6939,1.0
3715,ZLFA6533,1.0
3716,ERZT5059,1.0
3717,ZRDO3357,1.0
3718,JHUA1728,1.0
3719,UGBG3068,1.0
3720,OJIH1451,1.0
3721,NQMU5877,1.0
3722,JKNE3493,1.0
3723,ATSY2730,1.0
3724,MDGA2431,1.0
3725,GVUF3324,1.0
3726,XORS3040,1.0
3727,HJOO8251,1.0
3728,ILTG1046,1.0
3729,GVTL1425,1.0
3730,CQXD9967,1.0
3731,MLBC5678,1.0
3732,IWOG3222,1.0
3733,RSCS7310,1.0
3734,KMOD8259,1.0
3735,ZHSR8869,1.0
3736,UIIC6266,1.0
3737,EVKL5776,1.0
3738,UCVW6011,1.0
3739,HFDS2669,1.0
3740,PQFY9195,1.0
3741,NFIZ2260,1.0
3742,UKKT9395,1.0
3743,MHCA4570,1.0
3744,LMIF3494,1.0
3745,MIXT8066,1.0
3746,FEGJ9702,1.0
3747,BLCN4891,1.0
3748,GHKF9278,1.0
3749,WMRS6587,1.0
3750,ADZA2658,1.0
3751,FHWS7113,1.0
3752,EWBN8474,1.0
3753,HAGD2008,1.0
3754,UPXJ9036,1.0
3755,ELOR5829,1.0
3756,OBFH5450,1.0
3757,VBPP3731,1.0
3758,AQPB9829,1.0
3759,INMO8454,1.0
3760,ZUVF7230,1.0
3761,NCDJ8154,1.0
3762,ENWD7896,1.0
3763,UURQ6834,1.0
3764,QMVY5815,1.0
3765,EJVG3735,1.0
3766,JSDT3184,1.0
3767,SRJG8014,1.0
3768,RKFM2747,1.0
3769,OSZA1878,1.0
3770,PMQK4586,1.0
3771,VCQA4149,1.0
3772,VDZB1323,1.0
3773,KKHU5813,1.0
3774,CUIU5858,1.0
3775,CWAT3828,1.0
3776,KKCU7009,1.0
3777,NSCC2464,1.0
3778,DKLV3639,1.0
3779,HSXW9823,1.0
3780,UXHC6587,1.0
3781,ELXW3745,1.0
3782,JUVG5240,1.0
3783,IYSG8949,1.0
3784,FJXD6406,1.0
3785,DQDM2576,1.0
3786,JMPO7844,1.0
3787,JAAS8203,1.0
3788,OLJO1990,1.0
3789,VXQI6224,1.0
3790,CDQE9603,1.0
3791,OUBR3292,1.0
3792,BCER2664,1.0
3793,MSSF1778,1.0
3794,PJPS2345,1.0
3795,AECX1689,1.0
3796,BDET1384,1.0
3797,AJWI5803,1.0
3798,VRVJ2019,1.0
3799,VLHJ5432,1.0
3800,BNGI1207,1.0
3801,YJSG8841,1.0
3802,VSRR2764,1.0
3803,WLWK1167,1.0
3804,VAZL9444,1.0
3805,MMBN2311,1.0
3806,GOXC5898,1.0
3807,IISV5799,1.0
3808,RGQQ5931,1.0
3809,UWHD1402,1.0
3810,LYJJ1419,1.0
3811,SWOI3162,1.0
3812,EEIW5599,1.0
3813,EWSS2980,1.0
3814,PWRU5280,1.0
3815,VOVP6670,1.0
3816,LSII5062,1.0
3817,WSBQ9644,1.0
3818,PHWK7891,1.0
3819,HXDX7060,1.0
3820,YNHW3856,1.0
3821,GBDI3646,1.0
3822,RLUV6935,1.0
3823,TOVW8499,1.0
3824,OLBY7247,1.0
3825,GACP7446,1.0
3826,MVMU6481,1.0
3827,ZNPX2254,1.0
3828,OGTL2692,1.0
3829,HIGF4310,1.0
3830,ZHUV8458,1.0
3831,LWHS4559,1.0
3832,NSAR5172,1.0
3833,BFFI4994,1.0
3834,GWNX4792,1.0
3835,BUOI9582,1.0
3836,QCYC1787,1.0
3837,YBER3443,1.0
3838,INMU4074,1.0
3839,TBYB2264,1.0
3840,XOTD6256,1.0
3841,VZNV7264,1.0
3842,RJNF2748,1.0
3843,WTGZ5678,1.0
3844,QRGO3462,1.0
3845,ODGN3891,1.0
3846,FSEN8765,1.0
3847,FFHK3772,1.0
3848,BKOU7298,1.0
3849,CCKI8249,1.0
3850,SQNP3613,1.0
3851,ZXXO3457,1.0
3852,SGNI7085,1.0
3853,WJPA8664,1.0
3854,DHUK1625,1.0
3855,YVAC9887,1.0
3856,YLYV1306,1.0
3857,IAKX1972,1.0
3858,LRPO6448,1.0
3859,UZTQ3253,1.0
3860,OFIL6228,1.0
3861,MPWQ6343,1.0
3862,ADIK5689,1.0
3863,SEWQ2675,1.0
3864,TZUM9490,1.0
3865,DHRV4210,1.0
3866,VXLI6087,1.0
3867,SOTZ1796,1.0
3868,RPPP7831,1.0
3869,GZWB8124,1.0
3870,XKRD5976,1.0
3871,BZQW5117,1.0
3872,HALA2016,1.0
3873,LNNE7837,1.0
3874,LCGL7157,1.0
3875,EULS8417,1.0
3876,PLEU5787,1.0
3877,MLRV3278,1.0
3878,ZLJG3773,1.0
3879,KASN8951,1.0
3880,IXOD8871,1.0
3881,JFUV3643,1.0
3882,YHDK7239,1.0
3883,FBIC4459,1.0
3884,LANH1877,1.0
3885,MAGH6744,1.0
3886,FYRN5652,1.0
3887,REIT8967,1.0
3888,AJYE8443,1.0
3889,OSTL5728,1.0
3890,SWRW9045,1.0
3891,TJWR9850,1.0
3892,VBLB1210,1.0
3893,CFAK6467,1.0
3894,VDJY6703,1.0
3895,TYEP6333,1.0
3896,YIEX8494,1.0
3897,SVHF5290,1.0
3898,HCLS4044,1.0
3899,JMUM3768,1.0
3900,NOCV6481,1.0
3901,ZTCE6070,1.0
3902,BHHU6353,1.0
3903,MRMT7697,1.0
3904,DXQI9506,1.0
3905,VGFD4007,1.0
3906,VUQO6561,1.0
3907,WKSA8986,1.0
3908,EVVS5937,1.0
3909,HKLD5846,1.0
3910,ZWVG9201,1.0
3911,TKRV3775,1.0
3912,QNEB2257,1.0
3913,LPHA7551,1.0
3914,OOYL3085,1.0
3915,UOCI4735,1.0
3916,JLDG8494,1.0
3917,EFDV9445,1.0
3918,BSHM8732,1.0
3919,EDRX2772,1.0
3920,XRMG2122,1.0
3921,MZWB9884,1.0
3922,QFRU7877,1.0
3923,YCWO9316,1.0
3924,FFWH9296,1.0
3925,QVWN2667,1.0
3926,AAFT4787,1.0
3927,KCRF3259,1.0
3928,UTJC6279,1.0
3929,WPQW5680,1.0
3930,HFHB6641,1.0
3931,ZUDL6714,1.0
3932,CIAV8708,1.0
3933,LRTD7641,1.0
3934,UIDN6717,1.0
3935,CESE7630,1.0
3936,QFWD3414,1.0
3937,XGPR9411,1.0
3938,YYGB1389,1.0
3939,VWWW7802,1.0
3940,HRZE3114,1.0
3941,OINO1424,1.0
3942,OXPR4708,1.0
3943,KCOM7291,1.0
3944,THXO4431,1.0
3945,XANI9615,1.0
3946,KBDR2192,1.0
3947,IJZA6081,1.0
3948,ZJBQ3730,1.0
3949,CZOL1225,1.0
3950,YPNN6976,1.0
3951,IXEO4446,1.0
3952,MVWA5997,1.0
3953,ILQO3939,1.0
3954,PPCU1065,1.0
3955,MOFV8087,1.0
3956,WGOB7416,1.0
3957,YRTH5394,1.0
3958,NPVQ8852,1.0
3959,ZLQL9030,1.0
3960,WHCI5664,1.0
3961,PYJS5796,1.0
3962,OHIY4812,1.0
3963,VDLU9420,1.0
3964,USVZ6204,1.0
3965,CGPM6245,1.0
3966,HYVP3281,1.0
3967,PLMZ8448,1.0
3968,OGJT6543,1.0
3969,MFKC6006,1.0
3970,ZEXQ4994,1.0
3971,KJLW1054,1.0
3972,JYKZ4734,1.0
3973,RGBA1912,1.0
3974,DHHE4993,1.0
3975,YWDT3684,1.0
3976,ZKHR4192,1.0
3977,UTUB9815,1.0
3978,XFHP7506,1.0
3979,VPLX9036,1.0
3980,EFDM6145,1.0
3981,FWBH2865,1.0
3982,RBJN9924,1.0
3983,CDFI8126,1.0
3984,ZOPN4347,1.0
3985,RLMO6161,1.0
3986,QGYZ8125,1.0
3987,KEXP7161,1.0
3988,XTAI9868,1.0
3989,LKMT3095,1.0
3990,CEED4772,1.0
3991,GVJJ9202,1.0
3992,AJXJ2805,1.0
3993,RQBD8269,1.0
3994,BPQO9369,1.0
3995,FSCI8561,1.0
3996,HZHL1151,1.0
3997,IWIL5609,1.0
3998,EARE6098,1.0
3999,LRJH7029,1.0
4000,WPYZ6916,1.0
4001,KLEJ2841,1.0
4002,ILVB9212,1.0
4003,ZVOP6235,1.0
4004,TQCF3479,1.0
4005,JJIY2022,1.0
4006,SKYH9189,1.0
4007,BCNA2112,1.0
4008,GAEK6727,1.0
4009,OSXL9640,1.0
4010,YBSY4807,1.0
4011,VMCZ6703,1.0
4012,LXOU7969,1.0
4013,PTME8791,1.0
4014,NSDR2016,1.0
4015,HQHQ3236,1.0
4016,AVPY8528,1.0
4017,LJGG1106,1.0
4018,JSSV3311,1.0
4019,NCEE9427,1.0
4020,MDVB1398,1.0
4021,TOEL9260,1.0
4022,NJHI4301,1.0
4023,YEMJ5299,1.0
4024,APLY5349,1.0
4025,VEJY6940,1.0
4026,QFXX3007,1.0
4027,AKKS2187,1.0
4028,CMKD3652,1.0
4029,CONF4390,0.0
4030,FIVZ7023,1.0
4031,JHUI2855,1.0
4032,YGLL5520,1.0
4033,JBRP4925,1.0
4034,GIQD5591,1.0
4035,NCAQ6326,1.0
4036,RZTP7049,1.0
4037,LAKT1505,1.0
4038,PMZU4330,1.0
4039,DLAY8550,1.0
4040,VUCB1146,1.0
4041,HCIG2331,1.0
